OWNER,TITLE,NAME,MAPGEO,TREE,GROUP,ABSTRACT,KEYWORDS,LEGEND,CONTACT,SERVICELINK,METADATA,UPDATE,SERVICETYPE,MAX_ZOOM,CENTER_LAT,CENTER_LON,BBOX
KT_BE,"Wildschutzgebiete in Revision, erlaubte Wege und Routen, Kategorie F",WILDSGRV_WSGRREV_VW_21651,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wildschutzgebiete in Revision, erlaubte Wege und Routen, Kategorie F||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WILDSGRV_WSGRREV_VW_21651||1.1.1&E=2663000&N=1189572&zoom=1",KT_BE/Umwelt- und Naturschutzthemen 03/WILDSGRV_WSGRREV_VW_21651,,Diese temporäre Kartenebene zeigt angepasste erlaubte Wege und Routen kantonaler Wildschutzgebiete gemäss laufender Revision WTSchV. Diese Inhalte erscheinen nur in der Geoportalkarte des Kantons Bern und können nicht als Geodaten bezogen werden. Zur Stellungnahme aufgelegt (provisorisch).,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WILDSGRV_WSGRREV_VW_21651,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,1,0.0,0.0,-180.0 -90.0 180.0 90.0
KT_BE,"Wildschutzgebiete in Revision, erlaubte Wege und Routen, Kategorie D",WILDSGRV_WSGRREV_VW_21650,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wildschutzgebiete in Revision, erlaubte Wege und Routen, Kategorie D||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WILDSGRV_WSGRREV_VW_21650||1.1.1&E=2663000&N=1189572&zoom=1",KT_BE/Umwelt- und Naturschutzthemen 03/WILDSGRV_WSGRREV_VW_21650,,Diese temporäre Kartenebene zeigt angepasste erlaubte Wege und Routen kantonaler Wildschutzgebiete gemäss laufender Revision WTSchV. Diese Inhalte erscheinen nur in der Geoportalkarte des Kantons Bern und können nicht als Geodaten bezogen werden. Zur Stellungnahme aufgelegt (provisorisch).,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WILDSGRV_WSGRREV_VW_21650,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,1,0.0,0.0,-180.0 -90.0 180.0 90.0
KT_BE,"Wildschutzgebiete in Revision, erlaubte Wege und Routen",WILDSGRV_WSGRREV_VW_21648,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wildschutzgebiete in Revision, erlaubte Wege und Routen||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WILDSGRV_WSGRREV_VW_21648||1.1.1&E=2663000&N=1189572&zoom=1",KT_BE/Umwelt- und Naturschutzthemen 03/WILDSGRV_WSGRREV_VW_21648,,Diese temporäre Kartenebene zeigt angepasste erlaubte Wege und Routen kantonaler Wildschutzgebiete gemäss laufender Revision WTSchV. Diese Inhalte erscheinen nur in der Geoportalkarte des Kantons Bern und können nicht als Geodaten bezogen werden. Zur Stellungnahme aufgelegt (provisorisch).,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WILDSGRV_WSGRREV_VW_21648,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,1,0.0,0.0,-180.0 -90.0 180.0 90.0
KT_BE,Alt- und Totholzinseln (Biodiversiätsförderung im Wald),WALDBIO_VERTWALD_VW_23235,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Alt- und Totholzinseln (Biodiversiätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTWALD_VW_23235||1.1.1&E=2613835.189587472&N=1187666.7931114177&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTWALD_VW_23235,,"Zusammenstellung der vorhandenen, vom Amt für Wald abgeschlossenen bzw. übernommenen Waldbiodiversitätsverträge. Die einzelnen Kategorien haben unterschiedliche Vertragsdauer (10, 25 oder 50 Jahre) und Schutzstatus (Regelung der Bewirtschaftung, Nutzungsverzicht, gemischt).",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTWALD_VW_23235,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.62,6.860756 46.363115 8.376821 47.31543
KT_BE,Waldreservate (Biodiversitätsförderung im Wald),WALDBIO_VERTWALD_VW_23234,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldreservate (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTWALD_VW_23234||1.1.1&E=2613835.189587472&N=1187666.7931114177&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTWALD_VW_23234,,"Zusammenstellung der vorhandenen, vom Amt für Wald abgeschlossenen bzw. übernommenen Waldbiodiversitätsverträge. Die einzelnen Kategorien haben unterschiedliche Vertragsdauer (10, 25 oder 50 Jahre) und Schutzstatus (Regelung der Bewirtschaftung, Nutzungsverzicht, gemischt).",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTWALD_VW_23234,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.62,6.860756 46.363115 8.376821 47.31543
KT_BE,"Waldreservate, Bundesdarstellung",WALDBIO_VERTWRES_VW_14120,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldreservate, Bundesdarstellung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTWRES_VW_14120||1.1.1&E=2613835.189587472&N=1187666.7931114177&zoom=3",KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTWRES_VW_14120,,"ÖREB-Katasterthema  Waldreservate sind wichtige Instrumente zur Förderung der ökologischen und biologische Vielfalt im Wald. In Waldreservaten hat die Natur Vorrang vor den Interessen des Menschen. Waldreservate sind grundsätzlich auf Dauer angelegte Schutzflächen im Wald, die jeweils für eine begrenzte Zeit zwischen Kanton und Waldeigentümern vertraglich gesichert werden (in der Regel auf 50, seltener auf 99 Jahre).",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTWRES_VW_14120,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.62,6.860756 46.363115 8.376821 47.31543
KT_BE,Bewirtschaftungsverzichtsverträge (Biodiversitätsförderung im Wald),WALDBIO_VERTWALD_VW_23232,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bewirtschaftungsverzichtsverträge (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTWALD_VW_23232||1.1.1&E=2613835.189587472&N=1187666.7931114177&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTWALD_VW_23232,,"Zusammenstellung der vorhandenen, vom Amt für Wald abgeschlossenen bzw. übernommenen Waldbiodiversitätsverträge. Die einzelnen Kategorien haben unterschiedliche Vertragsdauer (10, 25 oder 50 Jahre) und Schutzstatus (Regelung der Bewirtschaftung, Nutzungsverzicht, gemischt).",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTWALD_VW_23232,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.62,6.860756 46.363115 8.376821 47.31543
KT_BE,Bewirtschaftungsverträge (Biodiversitätsförderung im Wald),WALDBIO_VERTWALD_VW_14082,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bewirtschaftungsverträge (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTWALD_VW_14082||1.1.1&E=2613835.189587472&N=1187666.7931114177&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTWALD_VW_14082,,"Zusammenstellung der vorhandenen, vom Amt für Wald abgeschlossenen bzw. übernommenen Waldbiodiversitätsverträge. Die einzelnen Kategorien haben unterschiedliche Vertragsdauer (10, 25 oder 50 Jahre) und Schutzstatus (Regelung der Bewirtschaftung, Nutzungsverzicht, gemischt).",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTWALD_VW_14082,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.62,6.860756 46.363115 8.376821 47.31543
KT_BE,Aufgewertete Waldränder (Biodiversitätsförderung im Wald),WALDBIO_WRAND_VW_14368,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Aufgewertete Waldränder (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_WRAND_VW_14368||1.1.1&E=2613067.523879377&N=1189888.4602091364&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_WRAND_VW_14368,,Die Waldrandpflege dient der Aufwertung und Vernetzung von Lebensräumen. Die Vernetzung von Wald und offener Landschaft oder Gewässer fördert den Lebensraum für viele Tier- und Pflanzenarten.,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_WRAND_VW_14368,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.86,7.61,6.903879 46.396202 8.310716 47.330413
KT_BE,Habitatsbäume (Biodiversitätsförderung im Wald),WALDBIO_HABIBA_VW_21890,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Habitatsbäume (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_HABIBA_VW_21890||1.1.1&E=2597821.5426058783&N=1203215.1836805975&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_HABIBA_VW_21890,,"Habitatbäume oder auch Biotopbäume genannt, sind lebende oder stehende tote Bäume, die Mikrohabitate für spezialisierte Arten anbieten. Sie sind vernetzende Elemente der integrativen Waldbiodiversitätsförderung in bewirtschafteten Waldflächen und sorgen für eine kleinflächige natürliche Dynamik. Sie sind vertraglich gesichert und bleiben bis zu ihrem natürlichen Zerfall erhalten",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_HABIBA_VW_21890,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.98,7.41,6.871647 46.661273 7.944659 47.296665
KT_BE,Monumentale Einzelbäume (Biodiversitätsförderung im Wald),WALDBIO_VERTMEB_VW_14029,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Monumentale Einzelbäume (Biodiversitätsförderung im Wald)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||WALDBIO_VERTMEB_VW_14029||1.1.1&E=2606204.57177921&N=1189877.4817831495&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/WALDBIO_VERTMEB_VW_14029,,"Monumentale Einzelbäume sind Bäume von regionaler Bedeutung, die das Wald-Landschaftsbild prägen, als Baumart an einem ausserordentlichen Standort wachsen, einen historischen Aspekt aufweisen oder  aufgrund ihres Alters, Wuchsform oder Dimension schützenswert sind. Ziel ist es, die Bäume für künftige Generationen zu erhalten und ihrem natürlichen Zerfall zu überlassen. Vertraglich werden forstliche Eingriffe oder Massnahmen, welche den Baum beeinträchtigen für, in der Regel, 50 Jahre untersagt.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=WALDBIO_VERTMEB_VW_14029,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.86,7.52,7.094877 46.453735 7.944715 47.273993
KT_BE,Nährstoffpuffer Hochmoore,NAEHRPUF_HMPUZO_VW_19108,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Nährstoffpuffer Hochmoore||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||NAEHRPUF_HMPUZO_VW_19108||1.1.1&E=2619182.1144523495&N=1185458.1033246103&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/NAEHRPUF_HMPUZO_VW_19108,,"Pufferzonen der Hochmoore sind an das Biotop angrenzende Flächen. Ziel ist es, das Biotop vor Nährstoffeinträgen zu schützen.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=NAEHRPUF_HMPUZO_VW_19108,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.82,7.69,6.93739 46.388412 8.432717 47.26091
KT_BE,Nährstoffpuffer Flachmoore,NAEHRPUF_FMPUZO_VW_19107,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Nährstoffpuffer Flachmoore||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||NAEHRPUF_FMPUZO_VW_19107||1.1.1&E=2618412.181929031&N=1187679.0769334931&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/NAEHRPUF_FMPUZO_VW_19107,,"Pufferzonen der Flachmoore sind an das Biotop angrenzende Flächen. Ziel ist es, das Biotop vor Nährstoffeinträgen zu schützen.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=NAEHRPUF_FMPUZO_VW_19107,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.68,6.950384 46.359431 8.404969 47.328379
KT_BE,"Moorlandschaften, Detail Kanton",MOORDTKT_MOORLD_VW_6556,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Moorlandschaften, Detail Kanton||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||MOORDTKT_MOORLD_VW_6556||1.1.1&E=2619182.1144523495&N=1185458.1033246103&zoom=3",KT_BE/Umwelt- und Naturschutzthemen 03/MOORDTKT_MOORLD_VW_6556,,"Das Bundesinventar der Moorlandschaften von nationaler Bedeutung enthält Moorlandschaften, welche in ihrer Art einmalig sind oder in einer Gruppe von vergleichbaren Moorlandschaften zu den wertvollsten gehören. Die dargestellten Abgrenzungen sind detaillierter als im Bundesinventar und entsprechen dem Auftrag aus dem kantonalen Sachplan Moorlandschaften. Alle Objekte unterstehen dem Natur- und Heimatschutzgesetz.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=MOORDTKT_MOORLD_VW_6556,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.82,7.69,6.931531 46.379708 8.439428 47.265144
KT_BE,Moorhydrologische Einflussgebiete,MHP_EINFLGEB_VW_31898,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Moorhydrologische Einflussgebiete||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||MHP_EINFLGEB_VW_31898||1.1.1&E=2619175.013008601&N=1187681.4647741283&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/MHP_EINFLGEB_VW_31898,,Moorhydrologischer Hinweisperimeter gegliedert nach Einfluss-Typ. Die hydrologisch-funktionalen Einfluss-Typen unterstützen Moor-SpezialistInnen (Abteilung Naturförderung oder Externe) in der Beurteilung der möglichen Auswirkungen eines bewilligungspflichtigen Vorhabens auf das Moor-Biotop.,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=MHP_EINFLGEB_VW_31898,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.69,6.935483 46.353684 8.440172 47.328499
KT_BE,Moorhydrologische Abstandszonen,MHP_ABSFLA_VW_31897,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Moorhydrologische Abstandszonen||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||MHP_ABSFLA_VW_31897||1.1.1&E=2619175.013008601&N=1187681.4647741283&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/MHP_ABSFLA_VW_31897,,Moorhydrologischer Hinweisperimeter gegliedert nach Abstandszonen. Die Abstandszonen dienen als Entscheidungshilfe im Bewilligungsverfahren.,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=MHP_ABSFLA_VW_31897,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.69,6.935483 46.353684 8.440172 47.328499
KT_BE,Moorhydrologisches Einzugsgebiet Senke,MHP_SINKFLA_VW_31896,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Moorhydrologisches Einzugsgebiet Senke||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||MHP_SINKFLA_VW_31896||1.1.1&E=2619175.013008601&N=1187681.4647741283&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/MHP_SINKFLA_VW_31896,,"Senken sind Hinweise darauf, dass der als Senke ausgewiesene Teil des moorhydrologischen Hinweisperimeters allenfalls keine Relevanz für den Wasserhaushalt des Moorbiotops hat.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=MHP_SINKFLA_VW_31896,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.69,6.935483 46.353684 8.440172 47.328499
KT_BE,Abstandslinien (Moorhydrologischer Hinweisperimeter),MHP_ABSLIN_VW_31895,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Abstandslinien (Moorhydrologischer Hinweisperimeter)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||MHP_ABSLIN_VW_31895||1.1.1&E=2619175.013008601&N=1187681.4647741283&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/MHP_ABSLIN_VW_31895,,Aussengrenze des gegenüber Drainage und Geländeveränderung sensitiven Saums um das Moor. Vorhaben innerhalb des sensitiven Saums erfordern in jedem Fall den Einbezug der Abteilung Naturförderung in den Bewilligungsprozess.,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=MHP_ABSLIN_VW_31895,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.84,7.69,6.936221 46.358852 8.434609 47.328499
KT_BE,Einzugsgebiet Moorerosion,HYDROPUF_HYDROPE_VW_13680,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Einzugsgebiet Moorerosion||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||HYDROPUF_HYDROPE_VW_13680||1.1.1&E=2610781.865666874&N=1188772.236804943&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/HYDROPUF_HYDROPE_VW_13680,,"Die hydrologischen Hochmoor-Pufferzonen sind Zonen rund um ein Hochmoor, die einen Einfluss auf den Gebietswasserhaushalt des Hochmoores haben. Diese Zonen umfassen die Aussengrenze des Wassereinzugsgebiets des Hochmoores. Sie decken die Geländefläche ab, deren oberflächlich fliessenden Gewässer den Moorkomplex erreichen können.  Ebene 'Einzugsgebiet Moorerosion': Wasser aus dieser Fläche strömt als Fliessgewässer randlich am Moorkomplex vorbei oder durch den Moorkomplex hindurch. Veränderungen der Gerinnesohle oder des Wasserhaushalts im Einzugsgebiet können zur Erosion des Moorkomplexes oder zur Absenkung des für den Moorkomplex relevanten Grundwasserspiegels führen.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=HYDROPUF_HYDROPE_VW_13680,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.85,7.58,7.000292 46.453897 8.166237 47.245518
KT_BE,Einzugsgebiet Moor,HYDROPUF_HYDROPM_VW_13633,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Einzugsgebiet Moor||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||HYDROPUF_HYDROPM_VW_13633||1.1.1&E=2619178.563731138&N=1186569.783279892&zoom=3,KT_BE/Umwelt- und Naturschutzthemen 03/HYDROPUF_HYDROPM_VW_13633,,"Die hydrologischen Hochmoor-Pufferzonen sind Zonen rund um ein Hochmoor, die einen Einfluss auf den Gebietswasserhaushalt des Hochmoores haben. Diese Zonen umfassen die Aussengrenze des Wassereinzugsgebiets des Hochmoores. Sie decken die Geländefläche ab, deren oberflächlich fliessenden Gewässer den Moorkomplex erreichen können.  Ebene 'Einzugsgebiet Moor': Wasser aus dieser Fläche strömt in den Moorkomplex und speist den Moorwasserspiegel.",,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=HYDROPUF_HYDROPM_VW_13633,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.83,7.69,6.936745 46.387994 8.433508 47.267453
KT_BE,"Hochmoorvegetation Kartiereinheiten, Kanton",HMVEG_HMV_VW_7899,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Hochmoorvegetation Kartiereinheiten, Kanton||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||HMVEG_HMV_VW_7899||1.1.1&E=2619178.563731138&N=1186569.783279892&zoom=3",KT_BE/Umwelt- und Naturschutzthemen 03/HMVEG_HMV_VW_7899,,Hochmoorvegetation,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=HMVEG_HMV_VW_7899,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.83,7.69,6.935229 46.387731 8.437679 47.264113
KT_BE,"Hochmoorvegetation Trittempfindlichkeit, Kanton",HMVEG_HMV_VW_7897,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Hochmoorvegetation Trittempfindlichkeit, Kanton||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?||HMVEG_HMV_VW_7897||1.1.1&E=2619178.563731138&N=1186569.783279892&zoom=3",KT_BE/Umwelt- und Naturschutzthemen 03/HMVEG_HMV_VW_7897,,Hochmoorvegetation,,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?request=GetLegendGraphic%26version=1.1.1%26format=image/png%26layer=HMVEG_HMV_VW_7897,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer,,,WMS,3,46.83,7.69,6.935229 46.387731 8.437679 47.264113
